entry_ts,league,market,selection,sharp_close_prob
2025-10-17T09:30:25.662386+00:00,NBA,ML,HOME,0.6006092813677268
2025-10-17T09:30:25.675532+00:00,NBA,ML,HOME,0.6092363427767042
2025-10-17T09:30:25.687872+00:00,NBA,ML,HOME,0.598504825894964
2025-10-17T09:30:25.700555+00:00,NBA,ML,HOME,0.6044656531079243
2025-10-17T09:30:25.712774+00:00,NBA,ML,HOME,0.5920741579896394
2025-10-17T09:30:25.724780+00:00,NBA,ML,HOME,0.5997872718789797
2025-10-17T09:30:25.737089+00:00,NBA,ML,HOME,0.5962960429599894
2025-10-17T09:30:25.749370+00:00,NBA,ML,HOME,0.5905909169034959
2025-10-17T09:30:25.761388+00:00,NBA,ML,HOME,0.5999397340969909
2025-10-17T09:30:25.773520+00:00,NBA,ML,HOME,0.6075132605841723
2025-10-17T09:30:25.785419+00:00,NBA,ML,HOME,0.6019427728045427
2025-10-17T09:30:25.797740+00:00,NBA,ML,HOME,0.5987552593880346
2025-10-17T09:30:25.809906+00:00,NBA,ML,HOME,0.6079335375568403
2025-10-17T09:30:25.822235+00:00,NBA,ML,HOME,0.5998054339654927
2025-10-17T09:30:25.834226+00:00,NBA,ML,HOME,0.5945633444419747
2025-10-17T09:30:25.846360+00:00,NBA,ML,HOME,0.6009138440259474
2025-10-17T09:30:25.858358+00:00,NBA,ML,HOME,0.6011403304186268
2025-10-17T09:30:25.870206+00:00,NBA,ML,HOME,0.6046971450054579
2025-10-17T09:30:25.882357+00:00,NBA,ML,HOME,0.6058103975636714
2025-10-17T09:30:25.894376+00:00,NBA,ML,HOME,0.6015880542771256
2025-10-17T09:30:25.906800+00:00,NBA,ML,HOME,0.6076389038244585
2025-10-17T09:30:25.918918+00:00,NBA,ML,HOME,0.5908625735815775
2025-10-17T09:30:25.930904+00:00,NBA,ML,HOME,0.5902315448664945
2025-10-17T09:30:25.943182+00:00,NBA,ML,HOME,0.595743572125776
2025-10-17T09:30:25.956888+00:00,NBA,ML,HOME,0.5964569932005395
2025-10-17T09:30:25.969270+00:00,NBA,ML,HOME,0.5998751705128192
2025-10-17T09:30:25.981433+00:00,NBA,ML,HOME,0.5982920562192934
2025-10-17T09:30:25.993967+00:00,NBA,ML,HOME,0.6010347187438627
2025-10-17T09:30:26.006097+00:00,NBA,ML,HOME,0.5963785866127188
2025-10-17T09:30:26.018342+00:00,NBA,ML,HOME,0.6021048365889318
2025-10-17T09:30:26.030568+00:00,NBA,ML,HOME,0.6075555245045877
2025-10-17T09:30:26.042647+00:00,NBA,ML,HOME,0.6001566971911976
2025-10-17T09:30:26.055150+00:00,NBA,ML,HOME,0.6010419431362736
2025-10-17T09:30:26.067457+00:00,NBA,ML,HOME,0.6043115897973776
2025-10-17T09:30:26.079412+00:00,NBA,ML,HOME,0.6017372124495908
2025-10-17T09:30:26.091379+00:00,NBA,ML,HOME,0.6083850822248511
2025-10-17T09:30:26.103534+00:00,NBA,ML,HOME,0.5952220895567494
2025-10-17T09:30:26.115711+00:00,NBA,ML,HOME,0.6038145918188335
2025-10-17T09:30:26.127930+00:00,NBA,ML,HOME,0.6043350262816171
2025-10-17T09:30:26.140049+00:00,NBA,ML,HOME,0.6018485989821019
2025-10-17T09:30:26.151922+00:00,NBA,ML,HOME,0.5997583796701342
2025-10-17T09:30:26.166073+00:00,NBA,ML,HOME,0.6037543225459278
2025-10-17T09:30:26.180181+00:00,NBA,ML,HOME,0.5945680302021602
2025-10-17T09:30:26.192462+00:00,NBA,ML,HOME,0.5983207937153349
2025-10-17T09:30:26.204518+00:00,NBA,ML,HOME,0.5987411569952951
2025-10-17T09:30:26.216645+00:00,NBA,ML,HOME,0.6044201506578634
2025-10-17T09:30:26.228662+00:00,NBA,ML,HOME,0.5973448644190329
2025-10-17T09:30:26.241134+00:00,NBA,ML,HOME,0.6002791603567041
2025-10-17T09:30:26.253593+00:00,NBA,ML,HOME,0.6005309096531128
2025-10-17T09:30:26.265549+00:00,NBA,ML,HOME,0.5954766039229873
2025-10-17T09:30:26.277532+00:00,NBA,ML,HOME,0.6096535762862835
2025-10-17T09:41:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T09:38:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T09:34:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T09:32:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T09:31:49.048763+00:00,NHL,OU,HOME,0.01
2025-10-17T09:28:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T09:27:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T09:26:49.048763+00:00,NBA,ML,HOME,0.01
2025-10-17T09:25:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T09:23:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T09:22:49.048763+00:00,NBA,AH,HOME,0.99
2025-10-17T09:21:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T09:19:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T09:18:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T09:16:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T09:15:49.048763+00:00,EPL,ML,HOME,0.01
2025-10-17T09:14:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T09:13:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T09:11:49.048763+00:00,NHL,ML,HOME,0.99
2025-10-17T09:09:49.048763+00:00,NHL,ML,HOME,0.99
2025-10-17T09:08:49.048763+00:00,NBA,AH,HOME,0.99
2025-10-17T09:05:49.048763+00:00,NHL,OU,HOME,0.01
2025-10-17T09:01:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T09:00:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T08:59:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T08:56:49.048763+00:00,NBA,AH,HOME,0.99
2025-10-17T08:54:49.048763+00:00,NHL,AH,HOME,0.01
2025-10-17T08:51:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T08:50:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T08:46:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T08:40:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T08:38:49.048763+00:00,NHL,OU,HOME,0.01
2025-10-17T08:37:49.048763+00:00,NBA,AH,HOME,0.99
2025-10-17T08:36:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T08:35:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T08:33:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T08:29:49.048763+00:00,EPL,ML,HOME,0.01
2025-10-17T08:28:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T08:25:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T08:24:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T08:23:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T08:21:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T08:19:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T08:18:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T08:15:49.048763+00:00,NHL,AH,HOME,0.01
2025-10-17T08:13:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T08:10:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T08:09:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T08:05:49.048763+00:00,NHL,AH,HOME,0.01
2025-10-17T07:59:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T07:58:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T07:57:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T07:54:49.048763+00:00,NHL,ML,HOME,0.99
2025-10-17T07:53:49.048763+00:00,NBA,AH,HOME,0.99
2025-10-17T07:50:49.048763+00:00,NHL,OU,HOME,0.01
2025-10-17T07:49:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T07:48:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T07:47:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T07:45:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T07:43:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T07:41:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T07:40:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T07:38:49.048763+00:00,NBA,AH,HOME,0.99
2025-10-17T07:37:49.048763+00:00,NHL,AH,HOME,0.01
2025-10-17T07:33:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T07:31:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T07:30:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T07:27:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T07:24:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T07:23:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T07:22:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T07:18:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T07:14:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T07:13:49.048763+00:00,EPL,ML,HOME,0.01
2025-10-17T07:12:49.048763+00:00,NBA,ML,HOME,0.01
2025-10-17T07:11:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T07:10:49.048763+00:00,EPL,ML,HOME,0.01
2025-10-17T07:07:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T07:05:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T07:04:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T07:03:49.048763+00:00,NBA,AH,HOME,0.99
2025-10-17T06:59:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T06:57:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T06:56:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T06:55:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T06:54:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T06:52:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T06:50:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T06:49:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T06:48:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T06:47:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T06:46:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T06:45:49.048763+00:00,NBA,ML,HOME,0.01
2025-10-17T06:42:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T06:41:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T06:40:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T06:39:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T06:38:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T06:37:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T06:33:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T06:32:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T06:31:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T06:25:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T06:22:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T06:21:49.048763+00:00,EPL,ML,HOME,0.01
2025-10-17T06:19:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T06:17:49.048763+00:00,NBA,AH,HOME,0.99
2025-10-17T06:15:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T06:14:49.048763+00:00,NHL,ML,HOME,0.99
2025-10-17T06:13:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T06:10:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T06:08:49.048763+00:00,NHL,AH,HOME,0.01
2025-10-17T06:07:49.048763+00:00,NHL,ML,HOME,0.99
2025-10-17T06:06:49.048763+00:00,NHL,ML,HOME,0.99
2025-10-17T06:05:49.048763+00:00,NHL,OU,HOME,0.01
2025-10-17T06:04:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T05:57:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T05:56:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T05:55:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T05:53:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T05:52:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T05:51:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T05:49:49.048763+00:00,NHL,OU,HOME,0.01
2025-10-17T05:46:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T05:42:49.048763+00:00,NHL,ML,HOME,0.99
2025-10-17T05:41:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T05:40:49.048763+00:00,EPL,ML,HOME,0.01
2025-10-17T05:39:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T05:38:49.048763+00:00,NHL,AH,HOME,0.01
2025-10-17T05:36:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T05:33:49.048763+00:00,NHL,AH,HOME,0.01
2025-10-17T05:32:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T05:31:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T05:29:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T05:28:49.048763+00:00,NBA,AH,HOME,0.99
2025-10-17T05:27:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T05:25:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T05:24:49.048763+00:00,EPL,ML,HOME,0.01
2025-10-17T05:22:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T05:21:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T05:17:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T05:16:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T05:14:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T05:08:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T05:05:49.048763+00:00,NHL,OU,HOME,0.01
2025-10-17T05:04:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T05:02:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T05:01:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T04:58:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T04:57:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T04:55:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T04:54:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T04:53:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T04:52:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T04:51:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T04:47:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T04:46:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T04:44:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T04:43:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T04:40:49.048763+00:00,EPL,ML,HOME,0.01
2025-10-17T04:39:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T04:38:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T04:36:49.048763+00:00,EPL,ML,HOME,0.01
2025-10-17T04:34:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T04:29:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T04:28:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T04:27:49.048763+00:00,NHL,AH,HOME,0.01
2025-10-17T04:26:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T04:24:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T04:20:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T04:18:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T04:15:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T04:13:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T04:10:49.048763+00:00,NHL,OU,HOME,0.01
2025-10-17T04:09:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T04:08:49.048763+00:00,NHL,OU,HOME,0.01
2025-10-17T04:06:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T04:05:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T04:03:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T04:01:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T04:00:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T03:59:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T03:58:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T03:53:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T03:52:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T03:50:49.048763+00:00,NHL,OU,HOME,0.01
2025-10-17T03:48:49.048763+00:00,NBA,ML,HOME,0.01
2025-10-17T03:46:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T03:45:49.048763+00:00,NHL,ML,HOME,0.99
2025-10-17T03:44:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T03:42:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T03:41:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T03:38:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T03:34:49.048763+00:00,NHL,AH,HOME,0.99
2025-10-17T03:33:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T03:29:49.048763+00:00,EPL,OU,HOME,0.01
2025-10-17T03:28:49.048763+00:00,NHL,ML,HOME,0.01
2025-10-17T03:27:49.048763+00:00,NHL,ML,HOME,0.99
2025-10-17T03:26:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T03:25:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T03:23:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T03:22:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T03:19:49.048763+00:00,EPL,AH,HOME,0.99
2025-10-17T03:18:49.048763+00:00,NBA,AH,HOME,0.01
2025-10-17T03:17:49.048763+00:00,NHL,AH,HOME,0.01
2025-10-17T03:16:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T03:15:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T03:12:49.048763+00:00,EPL,ML,HOME,0.99
2025-10-17T03:11:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T03:10:49.048763+00:00,NBA,ML,HOME,0.99
2025-10-17T03:09:49.048763+00:00,NBA,OU,HOME,0.01
2025-10-17T03:08:49.048763+00:00,NHL,ML,HOME,0.99
2025-10-17T03:07:49.048763+00:00,EPL,OU,HOME,0.99
2025-10-17T03:05:49.048763+00:00,NBA,OU,HOME,0.99
2025-10-17T03:03:49.048763+00:00,NHL,OU,HOME,0.99
2025-10-17T03:02:49.048763+00:00,EPL,AH,HOME,0.01
2025-10-17T09:58:30.922469+00:00,EPL,AH,HOME,0.99
2025-10-17T09:55:30.922469+00:00,NBA,AH,HOME,0.01
2025-10-17T09:51:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T09:49:30.922469+00:00,NHL,AH,HOME,0.99
2025-10-17T09:48:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T09:45:30.922469+00:00,NBA,AH,HOME,0.01
2025-10-17T09:44:30.922469+00:00,NBA,OU,HOME,0.99
2025-10-17T09:43:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T09:42:30.922469+00:00,NHL,AH,HOME,0.99
2025-10-17T09:40:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T09:39:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T09:38:30.922469+00:00,EPL,AH,HOME,0.99
2025-10-17T09:36:30.922469+00:00,NBA,OU,HOME,0.99
2025-10-17T09:35:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T09:33:30.922469+00:00,NHL,ML,HOME,0.99
2025-10-17T09:32:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T09:31:30.922469+00:00,EPL,ML,HOME,0.01
2025-10-17T09:30:30.922469+00:00,NHL,AH,HOME,0.99
2025-10-17T09:28:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T09:26:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T09:25:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T09:22:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T09:18:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T09:17:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T09:16:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T09:13:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T09:11:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T09:08:30.922469+00:00,NBA,OU,HOME,0.99
2025-10-17T09:07:30.922469+00:00,EPL,AH,HOME,0.99
2025-10-17T09:03:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T08:57:30.922469+00:00,EPL,AH,HOME,0.01
2025-10-17T08:55:30.922469+00:00,NBA,AH,HOME,0.01
2025-10-17T08:54:30.922469+00:00,NHL,AH,HOME,0.99
2025-10-17T08:53:30.922469+00:00,EPL,AH,HOME,0.01
2025-10-17T08:52:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T08:50:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T08:46:30.922469+00:00,EPL,ML,HOME,0.01
2025-10-17T08:45:30.922469+00:00,NHL,ML,HOME,0.99
2025-10-17T08:42:30.922469+00:00,NBA,OU,HOME,0.99
2025-10-17T08:41:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T08:40:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T08:38:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T08:36:30.922469+00:00,NHL,ML,HOME,0.99
2025-10-17T08:35:30.922469+00:00,NBA,AH,HOME,0.01
2025-10-17T08:32:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T08:30:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T08:27:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T08:26:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T08:22:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T08:16:30.922469+00:00,NBA,AH,HOME,0.01
2025-10-17T08:15:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T08:14:30.922469+00:00,NBA,AH,HOME,0.01
2025-10-17T08:11:30.922469+00:00,EPL,AH,HOME,0.99
2025-10-17T08:10:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T08:07:30.922469+00:00,NBA,ML,HOME,0.01
2025-10-17T08:06:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T08:05:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T08:04:30.922469+00:00,EPL,ML,HOME,0.01
2025-10-17T08:02:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T08:00:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T07:58:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T07:57:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T07:55:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T07:54:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T07:50:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T07:48:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T07:47:30.922469+00:00,EPL,AH,HOME,0.99
2025-10-17T07:44:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T07:41:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T07:40:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T07:39:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T07:35:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T07:31:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T07:30:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T07:29:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T07:28:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T07:27:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T07:24:30.922469+00:00,NHL,AH,HOME,0.99
2025-10-17T07:22:30.922469+00:00,NBA,ML,HOME,0.01
2025-10-17T07:21:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T07:20:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T07:16:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T07:14:30.922469+00:00,EPL,AH,HOME,0.99
2025-10-17T07:13:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T07:12:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T07:11:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T07:09:30.922469+00:00,EPL,AH,HOME,0.01
2025-10-17T07:07:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T07:06:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T07:05:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T07:04:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T07:03:30.922469+00:00,NHL,ML,HOME,0.99
2025-10-17T07:02:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T06:59:30.922469+00:00,EPL,AH,HOME,0.99
2025-10-17T06:58:30.922469+00:00,NBA,ML,HOME,0.01
2025-10-17T06:57:30.922469+00:00,NHL,ML,HOME,0.99
2025-10-17T06:56:30.922469+00:00,NBA,ML,HOME,0.01
2025-10-17T06:55:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T06:54:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T06:50:30.922469+00:00,EPL,AH,HOME,0.01
2025-10-17T06:49:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T06:48:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T06:42:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T06:39:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T06:38:30.922469+00:00,EPL,ML,HOME,0.01
2025-10-17T06:36:30.922469+00:00,EPL,AH,HOME,0.01
2025-10-17T06:34:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T06:32:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T06:31:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T06:30:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T06:27:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T06:25:30.922469+00:00,NBA,ML,HOME,0.01
2025-10-17T06:24:30.922469+00:00,NHL,ML,HOME,0.99
2025-10-17T06:23:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T06:22:30.922469+00:00,NBA,ML,HOME,0.01
2025-10-17T06:21:30.922469+00:00,NBA,ML,HOME,0.01
2025-10-17T06:14:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T06:13:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T06:12:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T06:10:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T06:09:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T06:08:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T06:06:30.922469+00:00,NBA,ML,HOME,0.01
2025-10-17T06:03:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T05:59:30.922469+00:00,EPL,ML,HOME,0.99
