entry_ts,league,market,sharp_books_used,sharp_entry_odds,sharp_entry_prob,fair_prob,edge_vs_sharp_entry,exec_book,exec_odds,exec_prob,sharp_close_prob,latency_ms,result,selection,sharp_close_prob_close,clv_pp,pnl,stake
2025-10-17T08:45:26.186392+00:00,NBA,ML,"pinnacle,sbo,isn",1.8437333215104168,0.5423777876839496,0.6,0.0576222123160503,MGM,1.672995687135763,0.5977301721034565,0.5392910571284855,157.0,PENDING,HOME,0.5957301721034565,-5.843911497497101,,0.0
2025-10-17T08:45:26.197505+00:00,NBA,ML,"pinnacle,sbo,isn",1.905308540052855,0.5248493768742878,0.6,0.0751506231257121,FD,1.6394677330944734,0.6099540599756199,0.5098987685720158,174.0,PENDING,HOME,0.6089540599756199,-10.005529140360414,,0.0
2025-10-17T08:45:26.208588+00:00,NBA,ML,"pinnacle,sbo,isn",1.869883171582422,0.5347927695149703,0.6,0.0652072304850296,DK,1.646056618679953,0.6075125172802045,0.5051474811365538,98.0,PENDING,HOME,0.6075125172802045,-10.236503614365066,,0.0
2025-10-17T08:45:26.219732+00:00,NBA,ML,"pinnacle,sbo",1.9125400530953696,0.5228648667417657,0.6,0.0771351332582342,MGM,1.658930902022974,0.6027978614302474,0.5275156688367687,57.0,PENDING,HOME,0.6037978614302474,-7.528219259347868,,0.0
2025-10-17T08:45:26.230947+00:00,NBA,ML,"pinnacle,sbo,isn",1.917228070070127,0.5215863545975638,0.6,0.0784136454024362,DK,1.6654716816884765,0.6004305032591052,0.5294944158144645,133.0,PENDING,HOME,0.6024305032591052,-7.093608744464063,,0.0
2025-10-17T08:45:26.241948+00:00,NBA,ML,"pinnacle,sbo,isn",1.8391896947603443,0.543717705057229,0.6,0.0562822949427709,DK,1.6792303238250026,0.5955109229579473,0.560007074533469,81.0,PENDING,HOME,0.5935109229579473,-3.550384842447829,,0.0
2025-10-17T08:45:26.253076+00:00,NBA,ML,"pinnacle,sbo,isn",1.8078631302226995,0.553139219049628,0.6,0.0468607809503719,FD,1.6640133421100574,0.6009567199334753,0.5671774329702937,102.0,PENDING,HOME,0.5999567199334753,-3.3779286963181665,,0.0
2025-10-17T08:45:26.264327+00:00,NBA,ML,"pinnacle,sbo,isn",1.841916017521512,0.5429129181175172,0.6,0.0570870818824827,FD,1.670260912584154,0.5987088558833865,0.5585600983342163,105.0,PENDING,HOME,0.5987088558833865,-4.014875754917025,,0.0
2025-10-17T08:45:26.275305+00:00,NBA,ML,"pinnacle,sbo,isn",1.808949985622536,0.5528068813112363,0.6,0.0471931186887636,MGM,1.6729728535011912,0.5977383302467842,0.5371492905894312,145.0,PENDING,HOME,0.5987383302467842,-6.058903965735308,,0.0
2025-10-17T08:45:26.286281+00:00,NBA,ML,"pinnacle,sbo,isn",1.9477566515846296,0.5134111590307924,0.6,0.0865888409692076,PB,1.6340635541386768,0.6119713015245023,0.5055455012797507,52.0,PENDING,HOME,0.6139713015245023,-10.642580024475157,,0.0
2025-10-17T08:45:26.297468+00:00,NBA,ML,"pinnacle,sbo,isn",1.8258122743149008,0.5477014335305802,0.6,0.0522985664694197,MGM,1.6641811202806245,0.6008961331272488,0.5451676578411001,113.0,PENDING,HOME,0.5988961331272488,-5.572847528614866,,0.0
2025-10-17T08:45:26.308444+00:00,NBA,ML,"pinnacle,sbo,isn",1.8218085225366385,0.548905105904119,0.6,0.0510948940958809,FD,1.6765421937299174,0.5964657517955048,0.5555317656079738,135.0,PENDING,HOME,0.5954657517955048,-4.093398618753097,,0.0
2025-10-17T08:45:26.319382+00:00,NBA,ML,"pinnacle,sbo,isn",1.8208269547617084,0.5492010085773746,0.6,0.0507989914226253,PB,1.6954191860200625,0.5898246334863446,0.5483300668668495,107.0,PENDING,HOME,0.5898246334863446,-4.149456661949513,,0.0
2025-10-17T08:45:26.330375+00:00,NBA,ML,"pinnacle,sbo,isn",1.8569995389306853,0.5385030954697109,0.6,0.0614969045302891,MGM,1.6495597452918491,0.6062223589380054,0.5296151223374017,117.0,PENDING,HOME,0.6072223589380054,-7.6607236600603645,,0.0
2025-10-17T08:45:26.341460+00:00,NBA,ML,"pinnacle,sbo,isn",1.8978022958397016,0.526925276775229,0.6,0.0730747232247709,MGM,1.6561016314840835,0.6038276763871485,0.5359271224154287,149.0,PENDING,HOME,0.6058276763871485,-6.7900553971719795,,0.0
2025-10-17T08:45:26.352413+00:00,NBA,ML,"pinnacle,sbo,isn",1.8280247679111796,0.5470385399332774,0.6,0.0529614600667225,DK,1.6743186926618585,0.5972578603958509,0.5489182758081385,62.0,PENDING,HOME,0.5952578603958509,-4.833958458771248,,0.0
2025-10-17T08:45:26.363434+00:00,NBA,ML,"pinnacle,sbo,isn",1.9018323908560293,0.5258086910329108,0.6,0.0741913089670891,MGM,1.6542638949850583,0.6044984739324387,0.5277071249612852,61.0,PENDING,HOME,0.6034984739324387,-7.679134897115347,,0.0
2025-10-17T08:45:26.374713+00:00,NBA,ML,"pinnacle,sbo,isn",1.8060394988890367,0.5536977461540226,0.6,0.0463022538459774,MGM,1.6631668461791815,0.6012625866715148,0.5573322895324133,23.0,PENDING,HOME,0.6012625866715148,-4.3930297139101455,,0.0
2025-10-17T08:45:26.385696+00:00,NBA,ML,"pinnacle,sbo,isn",1.842706243020448,0.5426800955321359,0.6,0.057319904467864,PB,1.651907792560364,0.6053606651071343,0.5498240603584426,199.0,PENDING,HOME,0.6063606651071343,-5.5536604748691705,,0.0
2025-10-17T08:45:26.396696+00:00,NBA,ML,"pinnacle,sbo,isn",1.942211460385865,0.5148769948053582,0.6,0.0851230051946417,DK,1.6699432117030475,0.5988227581584503,0.5309881562903545,71.0,PENDING,HOME,0.6008227581584503,-6.783460186809586,,0.0
2025-10-17T08:45:26.407743+00:00,NBA,ML,"pinnacle,sbo,isn",1.9525851430745715,0.5121415593818276,0.6,0.0878584406181723,MGM,1.6440370562696738,0.6082587957408964,0.4993308673133693,103.0,PENDING,HOME,0.6062587957408964,-10.892792842752709,,0.0
2025-10-17T08:45:26.419128+00:00,NBA,ML,"pinnacle,sbo,isn",1.8758796889448095,0.5330832280414018,0.6,0.0669167719585981,FD,1.6700298244956673,0.5987917014008958,0.5153336074449806,140.0,PENDING,HOME,0.5977917014008958,-8.34580939559152,,0.0
2025-10-17T08:45:26.430212+00:00,NBA,ML,"pinnacle,sbo,isn",1.8145642317028412,0.5510965015890179,0.6,0.048903498410982,FD,1.657995522289524,0.6031379376821846,0.5447303487579955,141.0,PENDING,HOME,0.6031379376821846,-5.840758892418907,,0.0
2025-10-17T08:45:26.441325+00:00,NBA,ML,"pinnacle,sbo,isn",1.878565545985444,0.5323210585529118,0.6,0.0676789414470881,PB,1.643579884629672,0.608427986586924,0.5377014029521943,78.0,PENDING,HOME,0.609427986586924,-7.072658363472972,,0.0
2025-10-17T08:45:26.452409+00:00,NBA,ML,"pinnacle,sbo,isn",1.9151843236381512,0.5221429538961373,0.6,0.0778570461038626,PB,1.6728887274118251,0.5977683892622847,0.5140769648530635,68.0,PENDING,HOME,0.5997683892622847,-8.369142440922117,,0.0
2025-10-17T08:45:26.463532+00:00,NBA,ML,"pinnacle,sbo,isn",1.8540000790437303,0.5393743027863231,0.6,0.0606256972136768,DK,1.6581826194929867,0.6030698840069645,0.5538860912765338,102.0,PENDING,HOME,0.6010698840069645,-4.918379273043072,,0.0
2025-10-17T08:45:26.474586+00:00,NBA,ML,"pinnacle,sbo,isn",1.747503707836391,0.5722448516221542,0.6,0.0277551483778457,FD,1.6581044098498967,0.603098329670643,0.5769562145561535,98.0,PENDING,HOME,0.602098329670643,-2.6142115114489495,,0.0
2025-10-17T08:45:26.486433+00:00,NBA,ML,"sbo,isn",1.879409910492389,0.5320819020997972,0.6,0.0679180979002027,MGM,1.6523383314852071,0.6052029302625621,0.5079540987905024,184.0,PENDING,HOME,0.6052029302625621,-9.724883147205976,,0.0
2025-10-17T08:45:26.498717+00:00,NBA,ML,"pinnacle,sbo,isn",1.916396267541608,0.521812746631374,0.6,0.0781872533686259,FD,1.6401934248399572,0.6096841902031009,0.5187079068694146,108.0,PENDING,HOME,0.6106841902031009,-9.097628333368634,,0.0
2025-10-17T08:45:26.510025+00:00,NBA,ML,"pinnacle,sbo,isn",1.8056213593952883,0.5538259695459656,0.6,0.0461740304540343,MGM,1.6747551919367274,0.5971021942876176,0.5590710432988265,60.0,PENDING,HOME,0.5991021942876176,-3.8031150988791063,,0.0
2025-10-17T08:45:26.521590+00:00,NBA,ML,"pinnacle,isn",1.8575168476639496,0.5383531251722534,0.6,0.0616468748277465,DK,1.6690584320235635,0.5991401983378147,0.5349798735515684,114.0,PENDING,HOME,0.5971401983378147,-6.416032478624634,,0.0
2025-10-17T08:45:26.533360+00:00,NBA,ML,"pinnacle,isn",1.945899191699064,0.5139012361307623,0.6,0.0860987638692376,DK,1.6492018650887896,0.6063539104390729,0.4965945200756901,126.0,PENDING,HOME,0.6053539104390729,-10.975939036338284,,0.0
2025-10-17T08:45:26.544843+00:00,NBA,ML,"pinnacle,sbo,isn",1.8544732865513835,0.5392366701920094,0.6,0.0607633298079905,PB,1.6642511069580268,0.6008708636690248,0.5559155463032046,75.0,PENDING,HOME,0.6008708636690248,-4.495531736582015,,0.0
2025-10-17T08:45:26.556026+00:00,NBA,ML,"pinnacle,sbo,isn",1.857366948092948,0.5383965731848251,0.6,0.0616034268151748,PB,1.65468334990564,0.6043452362393239,0.5401705343311946,168.0,PENDING,HOME,0.6053452362393239,-6.417470190812935,,0.0
2025-10-17T08:45:26.567290+00:00,NBA,ML,"pinnacle,sbo,isn",1.8058360158176996,0.5537601372665008,0.6,0.0462398627334992,FD,1.6664227742164863,0.6000878141323872,0.5447359063185756,106.0,PENDING,HOME,0.6020878141323872,-5.535190781381161,,0.0
2025-10-17T08:45:26.579666+00:00,NBA,ML,"pinnacle,sbo,isn",1.8856839996606056,0.5303115475233309,0.6,0.0696884524766691,FD,1.644525077864387,0.6080782916966033,0.5351322158785862,99.0,PENDING,HOME,0.6060782916966033,-7.294607581801715,,0.0
2025-10-17T08:45:26.592490+00:00,NBA,ML,"pinnacle,sbo,isn",1.882971273983013,0.5310755473633536,0.6,0.0689244526366463,PB,1.6704581857270195,0.5986381512236287,0.5239367991229887,67.0,PENDING,HOME,0.5976381512236287,-7.470135210063999,,0.0
2025-10-17T08:45:26.604768+00:00,NBA,ML,"pinnacle,sbo,isn",1.825655011556958,0.5477486127826409,0.6,0.0522513872173591,FD,1.7004287110711642,0.5880869885865796,0.5519504987698902,135.0,PENDING,HOME,0.5880869885865796,-3.6136489816689377,,0.0
2025-10-17T08:45:26.616054+00:00,NBA,ML,"pinnacle,sbo,isn",1.8807452339693005,0.5317041255446951,0.6,0.0682958744553048,MGM,1.6753938659321344,0.5968745739937592,0.5442213756303471,99.0,PENDING,HOME,0.5978745739937592,-5.2653198363412095,,0.0
2025-10-17T08:45:26.627252+00:00,NBA,ML,"pinnacle,sbo,isn",1.8263921652889,0.5475275348883352,0.6,0.0524724651116648,FD,1.660641203417943,0.6021770373647198,0.5427365031792154,151.0,PENDING,HOME,0.6041770373647198,-5.9440534185504434,,0.0
2025-10-17T08:45:26.638556+00:00,NBA,ML,"pinnacle,sbo,isn",1.9319707051000543,0.5176061921436905,0.6,0.0823938078563094,FD,1.6607878413131,0.6021238686389654,0.5207469643823885,110.0,PENDING,HOME,0.6001238686389654,-8.137690425657684,,0.0
2025-10-17T08:45:26.649705+00:00,NBA,ML,"pinnacle,sbo,isn",1.904756458247726,0.5250015011997631,0.6,0.0749984988002369,MGM,1.6552632128993356,0.6041335252345844,0.5171773378601486,27.0,PENDING,HOME,0.6031335252345844,-8.695618737443578,,0.0
2025-10-17T08:45:26.660904+00:00,NBA,ML,"pinnacle,sbo,isn",1.823373220832576,0.5484340718481031,0.6,0.0515659281518968,PB,1.6638782195458068,0.6010055232725942,0.5595637307647058,110.0,PENDING,HOME,0.6010055232725942,-4.144179250788838,,0.0
2025-10-17T08:45:26.672236+00:00,NBA,ML,"pinnacle,sbo,isn",1.964238967730806,0.5091030248500026,0.6,0.0908969751499974,DK,1.6813670496369983,0.5947541318927932,0.4993434366888535,83.0,PENDING,HOME,0.5957541318927932,-9.541069520393975,,0.0
2025-10-17T08:45:26.683506+00:00,NBA,ML,"pinnacle,sbo,isn",1.89585426462457,0.5274667038808634,0.6,0.0725332961191366,DK,1.675708295562262,0.5967625765464526,0.5273302359629104,148.0,PENDING,HOME,0.5987625765464526,-6.94323405835422,,0.0
2025-10-17T08:45:26.694746+00:00,NBA,ML,"pinnacle,sbo,isn",1.839017598862145,0.5437685863467157,0.6,0.0562314136532843,FD,1.6637455452264966,0.6010534500718158,0.5316096771056743,57.0,PENDING,HOME,0.5990534500718158,-6.944377296614146,,0.0
2025-10-17T08:45:26.706724+00:00,NBA,ML,"pinnacle,sbo,isn",1.8231099125839196,0.5485132811233997,0.6,0.0514867188766002,PB,1.6525882633722728,0.6051114014082366,0.5475514917541664,165.0,PENDING,HOME,0.6041114014082366,-5.755990965407021,,0.0
2025-10-17T08:45:26.718261+00:00,NBA,ML,"pinnacle,sbo,isn",1.8941768585275125,0.5279338069716341,0.6,0.0720661930283659,FD,1.6539466256960558,0.6046144322094763,0.5425455956388373,131.0,PENDING,HOME,0.6046144322094763,-6.2068836570639,,0.0
2025-10-17T08:45:26.729606+00:00,NBA,ML,"pinnacle,sbo,isn",1.9539016929683133,0.5117964755334378,0.6,0.0882035244665622,FD,1.6512612813011518,0.6055976793763526,0.5162746127006649,122.0,PENDING,HOME,0.6065976793763526,-8.932306667568767,,0.0
2025-10-17T08:45:26.741062+00:00,NBA,ML,"pinnacle,sbo,isn",1.915791418112392,0.5219774921976051,0.6,0.0780225078023948,MGM,1.6705387489401422,0.5986092813677268,0.5235586830466562,151.0,PENDING,HOME,0.6006092813677268,-7.505059832107063,,0.0
2025-10-17T08:45:26.752526+00:00,NBA,ML,"pinnacle,sbo,isn",1.8015760447556253,0.5550695475281172,0.6,0.0449304524718827,PB,1.6360283739956183,0.6112363427767042,0.5650870015046323,167.0,PENDING,HOME,0.6092363427767042,-4.614934127207193,,0.0
2025-10-17T08:45:26.763942+00:00,NBA,ML,"pinnacle,sbo,isn",1.8266348410755864,0.5474547936527724,0.6,0.0525452063472275,DK,1.6680432864025094,0.599504825894964,0.5567631759162777,191.0,PENDING,HOME,0.598504825894964,-4.274164997868635,,0.0
2025-10-17T08:45:26.775213+00:00,NBA,ML,"pinnacle,sbo,isn",1.8279003668765683,0.5470757696212697,0.6,0.0529242303787302,PB,1.654353716970342,0.6044656531079243,0.5471902825379762,108.0,PENDING,HOME,0.6044656531079243,-5.727537056994814,,0.0
2025-10-17T08:45:26.786488+00:00,NBA,ML,"pinnacle,sbo,isn",1.8730093357033029,0.533900168535202,0.6,0.066099831464798,MGM,1.6918350878360149,0.5910741579896394,0.5452606553707562,83.0,PENDING,HOME,0.5920741579896394,-4.581350261888318,,0.0
2025-10-17T08:45:26.797881+00:00,NBA,ML,"pinnacle,sbo,isn",1.9695927280941847,0.507719177541653,0.6,0.092280822458347,DK,1.6728358850076803,0.5977872718789797,0.5202158302120907,145.0,PENDING,HOME,0.5997872718789797,-7.757144166688901,,0.0
2025-10-17T08:45:26.809436+00:00,NBA,ML,"pinnacle,sbo,isn",1.8396219627914687,0.5435899441440597,0.6,0.0564100558559402,PB,1.671413360938565,0.5982960429599894,0.5257538328469179,123.0,PENDING,HOME,0.5962960429599894,-7.254221011307149,,0.0
2025-10-17T08:45:26.820740+00:00,NBA,ML,"pinnacle,sbo,isn",1.7938571776624634,0.5574579807424125,0.6,0.0425420192575874,PB,1.690357257738503,0.5915909169034959,0.5747479341512696,174.0,PENDING,HOME,0.5905909169034959,-1.6842982752226288,,0.0
2025-10-17T08:45:26.832080+00:00,NBA,ML,"pinnacle,sbo,isn",1.9015663844542128,0.525882245382151,0.6,0.0741177546178489,MGM,1.66683408876921,0.5999397340969909,0.5279102181511288,76.0,PENDING,HOME,0.5999397340969909,-7.202951594586205,,0.0
2025-10-17T08:45:26.843373+00:00,NBA,ML,"pinnacle,sbo,isn",1.8740922634030828,0.5335916590275782,0.6,0.0664083409724217,PB,1.6487685677916342,0.6065132605841723,0.5330796879094123,116.0,PENDING,HOME,0.6075132605841723,-7.343357267476003,,0.0
2025-10-17T08:45:26.854962+00:00,NBA,ML,"pinnacle,sbo,isn",1.84352760668355,0.5424383103212485,0.6,0.0575616896787515,FD,1.6668256462617532,0.5999427728045427,0.5449261834192592,121.0,PENDING,HOME,0.6019427728045427,-5.501658938528342,,0.0
2025-10-17T08:45:26.866272+00:00,NBA,ML,"pinnacle,sbo,isn",1.9211782355470548,0.5205139125028919,0.6,0.079486087497108,FD,1.6645713614203894,0.6007552593880346,0.5130529299363668,69.0,PENDING,HOME,0.5987552593880346,-8.77023294516679,,0.0
2025-10-17T08:45:26.877697+00:00,NBA,ML,"pinnacle,sbo,isn",1.821901846810345,0.5488769890379815,0.6,0.0511230109620184,DK,1.6422153458851918,0.6089335375568403,0.5476501426630302,159.0,PENDING,HOME,0.6079335375568403,-6.128339489381007,,0.0
2025-10-17T08:45:26.889235+00:00,NBA,ML,"pinnacle,sbo,isn",1.9732979421204584,0.5067658454685379,0.6,0.0932341545314621,PB,1.667207303189472,0.5998054339654927,0.4983153921888463,76.0,PENDING,HOME,0.5998054339654927,-10.149004177664638,,0.0
2025-10-17T08:45:26.900638+00:00,NBA,ML,"pinnacle,sbo,isn",1.8211057959116663,0.5491169169001455,0.6,0.0508830830998544,PB,1.6847401534542663,0.5935633444419747,0.5601167134035664,114.0,PENDING,HOME,0.5945633444419747,-3.344663103840828,,0.0
2025-10-17T08:45:26.912256+00:00,NBA,ML,"pinnacle,sbo,isn",1.9244826743289964,0.5196201625190868,0.6,0.0803798374809131,DK,1.669689238234867,0.5989138440259474,0.5175993300651928,96.0,PENDING,HOME,0.6009138440259474,-8.131451396075462,,0.0
2025-10-17T08:45:26.924006+00:00,NBA,ML,"pinnacle,sbo,isn",1.887279252707169,0.5298632931854523,0.6,0.0701367068145476,PB,1.6579889448048042,0.6031403304186268,0.5329778215284867,103.0,PENDING,HOME,0.6011403304186268,-7.0162508890140085,,0.0
2025-10-17T08:45:26.935538+00:00,NBA,ML,"pinnacle,sbo,isn",1.7698723749676468,0.5650124913771141,0.6,0.0349875086228859,PB,1.6509901165061445,0.6056971450054579,0.5602000801384599,177.0,PENDING,HOME,0.6046971450054579,-4.549706486699801,,0.0
2025-10-17T08:45:26.947175+00:00,NBA,ML,"pinnacle,sbo,isn",1.941980740194982,0.5149381656069341,0.6,0.0850618343930659,DK,1.65068147397536,0.6058103975636714,0.4937716211172288,45.0,PENDING,HOME,0.6058103975636714,-11.203877644644262,,0.0
2025-10-17T08:45:26.958646+00:00,NBA,ML,"pinnacle,sbo,isn",1.9504179440513023,0.5127106234076447,0.6,0.0872893765923552,MGM,1.6650347819581777,0.6005880542771256,0.5248525216969298,13.0,PENDING,HOME,0.6015880542771256,-7.573553258019583,,0.0
2025-10-17T08:45:26.970568+00:00,NBA,ML,"pinnacle,sbo,isn",1.8875512973638904,0.5297869262660975,0.6,0.0702130737339025,PB,1.6511488837412025,0.6056389038244585,0.5259888611481985,89.0,PENDING,HOME,0.6076389038244585,-7.9650042676259964,,0.0
2025-10-17T08:45:26.982344+00:00,NBA,ML,"pinnacle,sbo,isn",1.8771937344730811,0.5327100669663671,0.6,0.0672899330336328,DK,1.686731537055612,0.5928625735815775,0.5510839337212423,106.0,PENDING,HOME,0.5908625735815775,-4.177863986033515,,0.0
2025-10-17T08:45:26.994423+00:00,NBA,ML,"pinnacle,sbo,isn",1.8033468610944936,0.5545244908642125,0.6,0.0454755091357874,DK,1.6913847183607382,0.5912315448664945,0.5535915043676776,125.0,PENDING,HOME,0.5902315448664945,-3.7640040498816973,,0.0
2025-10-17T08:45:27.006346+00:00,NBA,ML,"sbo,isn",1.8841601726347768,0.5307404405017314,0.6,0.0692595594982685,MGM,1.6785745525238762,0.595743572125776,0.5236677952022167,158.0,PENDING,HOME,0.595743572125776,-7.207577692355926,,0.0
2025-10-17T08:45:27.018019+00:00,NBA,ML,"pinnacle,sbo,isn",1.8147515351857624,0.5510396220150532,0.6,0.0489603779849467,DK,1.6793824095088217,0.5954569932005395,0.5513504778927647,131.0,PENDING,HOME,0.5964569932005395,-4.410651530777477,,0.0
2025-10-17T08:45:27.029408+00:00,NBA,ML,"pinnacle,sbo,isn",1.8655380568081636,0.5360383811793938,0.6,0.0639616188206061,PB,1.6725899474003303,0.5978751705128192,0.5166687118523396,146.0,PENDING,HOME,0.5998751705128192,-8.12064586604796,,0.0
2025-10-17T08:45:27.041125+00:00,NBA,ML,"pinnacle,sbo,isn",1.8596082576782769,0.5377476658704997,0.6,0.0622523341295002,DK,1.6658557940914829,0.6002920562192934,0.5385874759036443,92.0,PENDING,HOME,0.5982920562192934,-6.170458031564907,,0.0
2025-10-17T08:45:27.052633+00:00,NBA,ML,"pinnacle,sbo,isn",1.812223225160785,0.5518084009276933,0.6,0.0481915990723066,MGM,1.6610337724151298,0.6020347187438627,0.5459596595783633,118.0,PENDING,HOME,0.6010347187438627,-5.607505916549938,,0.0
2025-10-17T08:45:27.064167+00:00,NBA,ML,"pinnacle,sbo,isn",1.8419822347730503,0.5428934009904876,0.6,0.0571065990095124,PB,1.676787232888005,0.5963785866127188,0.5435234246738345,44.0,PENDING,HOME,0.5963785866127188,-5.285516193888428,,0.0
2025-10-17T08:45:27.075527+00:00,NBA,ML,"pinnacle,sbo,isn",1.824345458065532,0.5481417982427312,0.6,0.0518582017572687,FD,1.66360331697656,0.6011048365889318,0.5471075971069849,118.0,PENDING,HOME,0.6021048365889318,-5.399723948194691,,0.0
2025-10-17T08:45:27.087633+00:00,NBA,ML,"pinnacle,sbo,isn",1.8222405882192416,0.5487749567565255,0.6,0.0512250432434744,DK,1.6513762314663252,0.6055555245045877,0.5370552408275175,76.0,PENDING,HOME,0.6075555245045877,-6.850028367707017,,0.0
2025-10-17T08:45:27.099598+00:00,NBA,ML,pinnacle,1.8902307524085056,0.5290359384566217,0.6,0.0709640615433783,FD,1.660697298003278,0.6021566971911976,0.5040189400150251,51.0,PENDING,HOME,0.6001566971911976,-9.813775717617245,,0.0
2025-10-17T08:45:27.110936+00:00,NBA,ML,"pinnacle,sbo,isn",1.9235016179895,0.5198851878509098,0.6,0.0801148121490902,FD,1.6610138403158528,0.6020419431362736,0.5202709990807189,107.0,PENDING,HOME,0.6010419431362736,-8.177094405555463,,0.0
2025-10-17T08:45:27.122330+00:00,NBA,ML,"pinnacle,sbo",1.84867298197476,0.5409285523996765,0.6,0.0590714476003234,FD,1.6547754782186033,0.6043115897973776,0.5457173077848811,58.0,PENDING,HOME,0.6043115897973776,-5.85942820124965,,0.0
2025-10-17T08:45:27.134020+00:00,NBA,ML,"pinnacle,sbo,isn",1.870958495379624,0.5344854001141788,0.6,0.0655145998858212,DK,1.6646213673402366,0.6007372124495908,0.5503681611856714,95.0,PENDING,HOME,0.6017372124495908,-5.036905126391932,,0.0
2025-10-17T08:45:27.145939+00:00,NBA,ML,"pinnacle,sbo,isn",1.8273985743805647,0.5472259932888318,0.6,0.0527740067111681,PB,1.649117086342164,0.6063850822248511,0.5479251890987801,76.0,PENDING,HOME,0.6083850822248511,-5.845989312607102,,0.0
2025-10-17T08:45:27.157374+00:00,NBA,ML,"pinnacle,sbo,isn",1.9161694087647008,0.5218745249902884,0.6,0.0781254750097115,MGM,1.6744189766024684,0.5972220895567494,0.5156528479877458,159.0,PENDING,HOME,0.5952220895567494,-8.156924156900358,,0.0
2025-10-17T08:45:27.169181+00:00,NBA,ML,"pinnacle,sbo,isn",1.897834387094655,0.5269163667810203,0.6,0.0730836332189797,PB,1.6533992623966662,0.6048145918188335,0.5322105008522775,174.0,PENDING,HOME,0.6038145918188335,-7.260409096655596,,0.0
2025-10-17T08:45:27.180603+00:00,NBA,ML,"pinnacle,sbo,isn",1.84150111200924,0.5430352409121881,0.6,0.0569647590878118,FD,1.6547113050071751,0.6043350262816171,0.544227499523462,97.0,PENDING,HOME,0.6043350262816171,-6.0107526758155005,,0.0
2025-10-17T08:45:27.191993+00:00,NBA,ML,"pinnacle,sbo,isn",1.835655146784186,0.5447646317184694,0.6,0.0552353682815305,PB,1.6643127764533376,0.6008485989821019,0.5489025548903715,110.0,PENDING,HOME,0.6018485989821019,-5.1946044091730315,,0.0
2025-10-17T08:45:27.203328+00:00,NBA,ML,"pinnacle,sbo,isn",1.8517880368319652,0.5400186091010706,0.6,0.0599813908989294,MGM,1.6729167402920189,0.5977583796701342,0.5516716844565424,185.0,PENDING,HOME,0.5997583796701342,-4.608669521359188,,0.0
2025-10-17T08:45:27.214902+00:00,NBA,ML,"pinnacle,sbo,isn",1.8182997743858127,0.5499643205630276,0.6,0.0500356794369724,PB,1.6508342784861942,0.6057543225459278,0.5490855531388714,157.0,PENDING,HOME,0.6037543225459278,-5.6668769407056345,,0.0
2025-10-17T08:45:27.226503+00:00,NBA,ML,"pinnacle,sbo,isn",1.8708861860035777,0.5345060578677487,0.6,0.0654939421322512,MGM,1.6790693074316951,0.5955680302021602,0.5394137249576869,168.0,PENDING,HOME,0.5945680302021602,-5.615430524447329,,0.0
2025-10-17T08:45:27.238289+00:00,NBA,ML,"pinnacle,sbo,isn",1.925676193268253,0.5192981060345365,0.6,0.0807018939654634,MGM,1.6713442195287858,0.5983207937153349,0.4899921622760088,135.0,PENDING,HOME,0.5983207937153349,-10.832863143932608,,0.0
2025-10-17T08:45:27.250041+00:00,NBA,ML,"pinnacle,sbo,isn",1.8395157618722835,0.543621327268317,0.6,0.0563786727316829,DK,1.6729649419269803,0.5977411569952951,0.5483966206409849,73.0,PENDING,HOME,0.5987411569952951,-4.934453635431013,,0.0
2025-10-17T08:45:27.261921+00:00,NBA,ML,"pinnacle,sbo,isn",1.890975241523564,0.5288276536049712,0.6,0.0711723463950287,DK,1.6599710333526625,0.6024201506578634,0.551256856729001,119.0,PENDING,HOME,0.6044201506578634,-5.116329392886232,,0.0
2025-10-17T08:45:27.273506+00:00,NBA,ML,"pinnacle,sbo,isn",1.922341481625628,0.520198939448755,0.6,0.079801060551245,PB,1.668488476946135,0.5993448644190329,0.5101754996418469,115.0,PENDING,HOME,0.5973448644190329,-8.916936477718595,,0.0
2025-10-17T08:45:27.285205+00:00,NBA,ML,"pinnacle,sbo,isn",1.880914919752276,0.5316561581273991,0.6,0.0683438418726009,PB,1.663121002575173,0.6012791603567041,0.5242342371874247,156.0,PENDING,HOME,0.6002791603567041,-7.704492316927947,,0.0
2025-10-17T08:45:27.296638+00:00,NBA,ML,"pinnacle,sbo,isn",1.8193550137359893,0.5496453371937183,0.6,0.0503546628062816,FD,1.665193221407428,0.6005309096531128,0.55187655737778,144.0,PENDING,HOME,0.6005309096531128,-4.865435227533288,,0.0
2025-10-17T08:45:27.308252+00:00,NBA,ML,"sbo,isn",1.8899688891734143,0.5291092386379725,0.6,0.0708907613620274,MGM,1.6821519861352645,0.5944766039229873,0.5249858699159252,63.0,PENDING,HOME,0.5954766039229873,-6.949073400706207,,0.0
2025-10-17T08:45:27.319718+00:00,NBA,ML,"pinnacle,sbo,isn",1.8485262405915333,0.5409714928796452,0.6,0.0590285071203547,DK,1.6456745076883583,0.6076535762862835,0.5432663100342813,149.0,PENDING,HOME,0.6096535762862835,-6.4387266252002195,,0.0
2025-10-17T09:30:23.877750+00:00,NBA,ML,"pinnacle,sbo,isn",1.827710341676789,0.5471326485369525,0.6,0.0528673514630474,DK,1.6771551926657418,0.5962477440209677,0.5565382957008647,41.0,PENDING,HOME,0.5942477440209677,-3.9709448320103036,,0.0
